杨勇,副主任医师,心脏内科,西京医院,9.7,277,擅长：先天性心脏病风湿性心脏病冠状动脉粥样硬化性心...,￥50
王忱,主任医师,内科,天津和平微医医院,9.9,194,擅长：各种乳腺癌的化疗、内分泌治疗及分子靶向治疗以及临...,￥100
方艺,主任医师,肾病科,复旦大学附属中山医院,9.9,1011,擅长：急性肾损伤的防治，慢性肾脏疾病的早期防治和筛检，...,￥200
马骏,主任医师,抽动症,上海儿童医学中心,9.8,271,擅长：医学博士，主任医师，教授，上海交通大学医学院硕士...,￥500
井丽萍,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.9,107,擅长：红细胞疾病、出凝血疾病的临床诊疗，尤其是再生障碍...,￥150
赵成,副主任医师,风湿免疫科,南京鼓楼医院,10.0,619,擅长：类风湿关节炎，系统性红斑狼疮，强直性脊柱炎,￥120
马祖福,副主任医师,肾病内科,华中科技大学同济医学院附属同济医院,9.4,23,擅长：原发性和继发性肾脏疾病（如慢性肾小球肾炎、IgA...,￥90
郭伏平,副主任医师,感染内科,北京协和医院,9.5,110,擅长：各种感染性疾病、不明原因发热、肝炎、艾滋病等方面...,￥120
赖凌云,副主任医师,肾病科,复旦大学附属华山医院,9.7,271,擅长：20年原发和继发性肾病的诊断和治疗经验，擅长Ig...,￥100
陈波斌,主任医师,血液科,复旦大学附属华山医院,9.9,1512,擅长：擅长于各种疑难淋巴瘤、骨髓瘤、白血病、贫血、血小...,￥200
徐琳,主治医师,神经内科,天津医科大学总医院,10.0,141,擅长：脑梗死及脑缺血性疾病、癫痫、失眠、发作性睡病、日...,￥40
范庭涛,主治医师,呼吸内科,三明市第一医院,10.0,1873,擅长：呼吸系统疾病，包括上呼吸道感染、急慢性咳嗽、急性...,￥15
桑迎竹,主治医师,呼吸科,甘肃省人民医院,10.0,1027,擅长：比较擅长呼吸科常见病、多发病、疑难杂症等病的诊断...,￥30
李志荃,主任医师,感染性疾病科,寿光市人民医院,10.0,1791,擅长：各类感染性疾病，包括病毒性肝炎，水痘，麻疹，手足...,￥30
韩小梅,副主任医师,神经内科,天津市第四中心医院,10.0,684,擅长：脑血管病、头痛、眩晕、多发性硬化、帕金森病、痴呆...,￥20
李明,副主任医师,消化内科,武汉大学人民医院,10.0,21,擅长：功能性胃肠病、消化性溃疡、腹水、消化系统肿瘤、肝...,￥30
李耀东,主任医师,消化内科,德阳市人民医院,10.0,5,擅长：擅长食管癌、胃癌、结肠癌、肝癌、胰腺癌临床诊治，...,￥26
朱慧敏,主治医师,肾内科,天津市第五中心医院,,8,擅长：肾内科相关疾病,￥20
张海波,主治医师,大内科,株洲430医院,10.0,203608,擅长：内科的常见病，多发病的诊断与治疗。如高血压病，糖...,￥10
张松菁,主任医师,内分泌科,福建医科大学附属第一医院,10.0,455,擅长：骨质疏松症、糖尿病、甲状腺疾病、生长发育等内分泌...,￥50
白广同,主治医师,呼吸内科,济宁市兖州区中医医院,10.0,154332,擅长：呼吸内科常见病的诊治，包括感冒、扁桃体炎、咽喉炎...,￥20
李佳佳,主治医师,普通内科,丽水微医互联网医院,10.0,49275,擅长：内科常见疾病,￥15
胡晓蔚,副主任医师,心内科,黄山市人民医院,,1,擅长：简介胡晓蔚，男，1981年生2006年毕业于安徽...,￥50
都海燕,副主任医师,消化内科,晋城煤业集团总医院,,1,擅长：消化内科方面的常见疾病。,￥40
李建飞,副主任医师,心血管内科,内蒙古自治区人民医院,,715,擅长：心血管内科的相关疾病,￥160
李善群,主任医师,呼吸内科,复旦大学附属中山医院,9.3,1420,擅长：1、慢阻肺康复及鼾症的诊治；2、气管支气管炎、肺...,￥350
田锐,主任医师,心内科,首都医科大学附属北京安贞医院,,16,擅长：心律失常、冠心病、介入治疗。,￥200
任学军,主任医师,心内科,首都医科大学附属北京安贞医院,,5,擅长：心脏起搏与电生理射频消融治疗，心律失常的诊断与治...,￥200
王晓琴,主任医师,呼吸内科,淮北市人民医院,10.0,198572,擅长：高血压，高脂血症，高尿酸血症，冠心病，扩张性心肌...,￥60
于世龙,主任医师,名医心内,华中科技大学同济医学院附属协和医院,9.9,623,擅长：冠心病、高血压、心律失常、血脂异常、胸痛、心悸,￥100
周朝晖,主任医师,消化科,复旦大学附属中山医院,9.9,1480,"擅长：1、各种类型的肝病的诊治,包括急,慢性肝炎,脂肪...",￥300
刘向阳,副主任医师,内分泌科,西京医院,10.0,672,擅长：糖尿病、肥胖症、痛风、高尿酸血症及相关并发症的诊...,￥300
毛日成,副主任医师,感染科,上海华山医院宝山院区（原华山北院）,9.9,118,擅长：感染发热的相关疾病,￥150
陈小东,主任医师,呼吸科,复旦大学附属华山医院,9.7,1219,擅长：肺部结节、肺癌、慢性咳嗽、哮喘、慢阻病、肺纤维化...,￥500
卢新政,主任医师,心血管内科门诊,江苏省人民医院,10.0,2470,擅长：各类心脏病的诊治，尤其是高血压病、冠心病、高血脂...,￥200
潘洁敏,副主任医师,内分泌代谢科,上海市第六人民医院,9.9,308,"擅长：肥胖及代谢综合征的综合管理，糖尿病的个体化治疗,...",￥100
刘凤芹,副主任医师,内科,南方医科大学南方医院,10.0,22014,擅长：糖尿病、高血压血脂异常、高尿酸血症、骨质疏松症、...,￥50
潘超,主治医师,神经内科,华中科技大学同济医学院附属同济医院,10.0,637,擅长：脑梗死，脑出血，周围神经病，抑郁焦虑，癫痫，帕金...,￥99
沈雳,主任医师,心内科高级专家门诊,复旦大学附属中山医院,9.9,838,擅长：心绞痛诊疗，冠心病介入治疗、顽固性高血压的治疗...,￥488
宿燕岗,主任医师,心内科高级专家门诊,复旦大学附属中山医院,9.3,446,擅长：心力衰竭、心脏起搏诊治,￥300
李航,主任医师,肾内科,北京协和医院,10.0,606,擅长：慢性肾炎，IgA肾病，膜性肾病，狼疮性肾炎，糖尿...,￥400
杨晓,主任医师,肾内科专家,华中科技大学附属协和医院西院,9.9,835,擅长：肾脏病、原发性肾小球疾病、继发性肾小球疾病、狼疮...,￥80
吴道香,主治医师,血液科门诊,北京大学首钢医院,10.0,6185,擅长：各种血液病诊断和治疗，尤其是急性白血病，多发性骨...,￥20
赖朝辉,副主任医师,心内科,天津市第三中心医院,10.0,6940,擅长：心内科相关疾病，如冠心病、心肌病、心力衰竭、高血...,￥39
申建凯,主任医师,血液内科门诊,中南大学湘雅二医院,9.9,321,擅长：疑难血液病诊断及淋巴细胞肿瘤为主的恶性血液病,￥150
李宪乔,主治医师,肾内科,胜利油田中心医院,10.0,2427,"擅长：常见肾病内科疾病诊治,常见肾脏病相关症状(水肿、...",￥60
魏兵,副主任医师,消化内科,桂林医学院附属医院,10.0,2213,擅长：消化内科常见病多发病诊治。全科医学相关疾病以及旅...,￥68
王仕宝,主治医师,神经内科,天水市中医医院,10.0,7627,擅长：神经内科的相关疾病头痛（偏头痛，紧张性头痛，丛...,￥5
王家旭,主治医师,消化内科,南宁市第一人民医院,10.0,7612,擅长：胃肠镜检查以及胃肠镜下多种疾病的治疗。擅长消化道...,￥30
王凯,副主任医师,心内科,鸡西市中医院,10.0,280,擅长：擅长冠状病毒感染冠状病毒肺炎心血管内科常见疾...,￥20
李健洪,主任医师,心内科,清远市人民医院,10.0,86,擅长：在冠心病、高血压、心力衰竭、高血脂等心血管常见病...,￥38
乐湘华,主治医师,消化内科,中国人民解放军第928医院,9.9,16900,擅长：熟悉消化道常见疾病如胃炎、肝炎，乙肝，十二指肠炎...,￥30
杜丽,主治医师,消化科,华中科技大学同济医学院附属协和医院,,4,擅长：肝胆疾病、胃病、肠病、肝硬化、腹水,￥50
李博,主治医师,呼吸内科,甘肃省武威肿瘤医院,10.0,209,擅长：感冒、发烧、气管炎、哮喘、结核、肺炎、肺栓塞、支...,￥20
赵汝星,副主任医师,内分泌科,山东大学齐鲁医院,10.0,12,擅长：内分泌与代谢性疾病,￥129
梁少兰,副主任医师,心血管内二科,广东省第二人民医院,10.0,138,擅长：心律失常的诊治，尤其心房颤动、心力衰竭的诊治。心...,￥50
程鹏,主任医师,消化内科(河医院区),郑州大学第一附属医院,,2,擅长：擅长消化系统疾病诊治，特别对各种...,￥50
蒲鹏,副主任医师,心血管内科,重庆医科大学附属第一医院,10.0,4,擅长：冠心病，高血压，心力衰竭及心血管疑难危重症,￥50
柳青,副主任医师,神经科,北京协和医院,9.8,179,擅长：脑血管病，癫痫，睡眠障碍，运动神经元病，家族遗传...,￥600
杨虹波,副主任医师,心内科,复旦大学附属中山医院,10.0,53,擅长：冠心病介入治疗，心血管影像学及功能生理学评估,￥199
钱云,主任医师,老年医学科门诊,江苏省人民医院,10.0,2156,擅长：神经内科、老年科常见病多发病诊治,￥100
张广文,主治医师,消化内科,西京医院,9.9,299,擅长：消化内科急危重症，消化道出血，肝硬化，门脉高压，...,￥50
彭再梅,主任医师,呼吸内科门诊,中南大学湘雅二医院,9.9,702,擅长：肺部结节、肺炎、肺肿瘤、支气管哮喘及慢性阻塞性肺...,￥168
陈浩,主治医师,过敏反应科,华中科技大学同济医学院附属同济医院,10.0,167,擅长：过敏性鼻炎、哮喘、过敏性结膜炎、荨麻疹/血管性水...,￥20
刘强,副主任医师,肾内科,中国医科大学附属第一医院,10.0,1653,擅长：IgA肾病，膜性肾病，糖尿病肾病，痛风性肾病，高...,￥60
匡鼎伟,副主任医师,肾病科,复旦大学附属华山医院,9.9,1266,擅长：各类慢性肾小球肾炎、各种类型肾病综合征、IgA肾...,￥158
张祥,副主任医师,神经内科,复旦大学附属华山医院,9.9,4151,擅长：脱髓鞘疾病(视神经脊髓炎，多发性硬化，中枢神经系...,￥200
李洋,副主任医师,贫血科,中国医学科学院血液病医院（血液学研究所）,10.0,719,擅长：白血病，再生障碍性贫血，缺铁性贫血，骨髓增生异常...,￥200
贺春晖,主治医师,心内科,中国医学科学院阜外医院,9.9,407,擅长：冠心病，高血压，血脂代谢异常，心律失常的诊治,￥200
柳叶,主治医师,神经内科,复旦大学附属华山医院,10.0,917,擅长：脑血管病方向（脑梗死，脑出血，腔梗，脑小血管病）,￥70
谢万灼,主任医师,血液病科,浙江大学医学院附属第一医院,10.0,1022,擅长：血液病科常见疾病,￥50
赵连江,主任医师,内科,潍坊市第二人民医院,10.0,58244,擅长：中西医结合治疗肺部疾病及心脑血管疾病，尤其擅长肺...,￥5
吴斌,住院医师,神经内科,复旦大学附属华山医院,,2,擅长：神经内科的相关疾病,￥100
蒋伏松,主任医师,内分泌代谢科,上海市第六人民医院东院(临港),10.0,1515,擅长：糖尿病急性并发症、甲状腺功能亢进及甲状腺相关眼病...,￥100
陈勇,主任医师,消化内科,福建省立医院,10.0,1432,擅长：对消化系常见病和多发病如慢性胃炎、幽门螺杆菌感染...,￥50
陈芳芳,副主任医师,感染科,甘肃省第二人民医院,10.0,3812,擅长：病毒性肝炎、肝硬化及其并发症的治疗。艾滋病及其他...,￥20
张炎,副主任医师,血液内科,北京协和医院,9.4,26,擅长：淋巴瘤，骨髓瘤，白血病，再生障碍性贫血等各种血液...,未开通
陈萌,主治医师,呼吸内科,洛阳市中心医院,10.0,6762,擅长：呼吸道感染、慢性阻塞性肺病、肺气肿、支气管哮喘、...,￥39
路美娟,副主任医师,心血管内科A,天津中医药大学第二附属医院,10.0,1358,擅长：中西医治疗冠心病，心绞痛，心律失常，心衰，高血压...,￥20
孙鲁生,主治医师,综合内科,秦皇岛市第一医院,10.0,11491,擅长：秦皇岛市第一医院内科主治医师，尤为擅长冠心病的临...,￥20
李静,主任医师,老年综合内科二,哈尔滨医科大学附属第二医院,10.0,15,擅长：老年心脑血管病，高血压，老年糖尿病，骨质疏松，认...,￥50
罗晓洲,副主任医师,心内科,莘县人民医院,10.0,29869,擅长：心内科常见疾病,￥15
郝玉明,主任医师,心血管内科,河北医科大学第二医院,10.0,15,擅长：心血管疾病的诊断和治疗,￥100
刘乐明,主治医师,普内科,南昌大学第一附属医院,10.0,1088,擅长：冠心病、高血压、心律失常、高脂血症等心血管内科疾...,￥20
李六生,主任医师,肾内科,宜昌市第一人民医院,10.0,3757,擅长：慢性肾功能衰竭、狼疮肾炎、原发性肾病综合征、...,￥30
石建邦,副主任医师,呼吸科,九江市第一人民医院,10.0,1250,擅长：呼吸内科常见疾病,￥30
赵文,主任医师,干部保健科,天津医科大学总医院,10.0,64,擅长：老年病、脑血管病、癫痫、认知功能障碍等神经系统疾...,￥30
王洪永,副主任医师,内分泌二科,泰安市中医医院,10.0,3638,擅长：泰安市中医医院内分泌二科副主任医师,￥0
廖彬,副主任医师,呼吸科,九江市第一人民医院,10.0,3174,擅长：感染性疾病特别是肺部感染的诊治，慢阻肺、呼吸衰竭...,￥15
黄强,副主任医师,心血管内科,丽水微医互联网医院,10.0,128512,擅长：中西医结合治疗心脑血管疾病，冠心病，心绞痛，高血...,￥30
罗萍艳,主治医师,内分泌科,贵州医科大学附属医院,10.0,17195,擅长：内分泌，糖尿病，肥胖，口腔溃疡，焦虑，减肥，甲亢...,￥5
贺慧鹏,副主任医师,消化内科,中南大学湘雅医学院附属株洲医院,10.0,183625,擅长：对消化内科疾病和内镜下疾病的诊治方面有特长。慢性...,￥50
邵菲菲,主治医师,内分泌糖尿病科,甘肃省人民医院,9.9,9195,擅长：糖尿病、甲亢、甲减、甲状腺结节、库欣综合征、矮小...,￥21
高峰,主任医师,内分泌科专家,华中科技大学同济医学院附属协和医院,10.0,4516,擅长：身材矮小症、肥胖症、肥胖型糖尿病、甲状腺疾病等,￥100
邵凌云,主任医师,感染发热,复旦大学附属华山医院,9.7,654,擅长：专长发热待查、中枢神经系统感染、泌尿系统感染、E...,￥150
黄宗文,主任医师,消化内科专科门诊(温江),四川大学华西医院,9.9,3848,擅长：中西医结合治疗重症急性胰腺炎、肠梗阻、胃肠动力障...,￥80
刘艳,副主任医师,遗传性神经肌肉病,华中科技大学同济医学院附属同济医院,9.9,935,擅长：儿科神经系统疾病如儿童脑发育迟缓、脑性瘫痪、儿童...,￥60
崔乐,主治医师,变态反应科,北京协和医院,10.0,680,擅长：过敏性鼻炎、咳嗽、哮喘、荨麻疹、湿疹、皮肤过敏、...,￥100
李谦,副主任医师,感染发热,复旦大学附属华山医院,9.8,133,擅长：发热待查、疑难感染性疾病以及慢性肝病的鉴别诊断与...,￥200
汤荟冬,主任医师,门诊神内,上海交通大学医学院附属瑞金医院,9.8,305,擅长：记忆力减退、癫痫,￥200
周红梅,主任医师,肺高压门诊,武汉亚洲心脏病医院,9.9,1420,擅长：各类简单、复杂先天性心脏病的诊断、评估及治疗方案...,￥30
张静,副主任医师,消化内科,西京医院,9.9,142,擅长：消化内科相关疾病,￥60
杨珍,副主任医师,过敏免疫科,上海儿童医学中心,9.9,1788,擅长：对小儿常见疾病、及小儿内科、小儿过敏免疫等疾病的...,￥150
吴亚哲,主任医师,心内科,中国医学科学院阜外医院,9.9,761,擅长：心血管疾病，各种高血压、难治性高血压和继发性高血...,￥200
苏欣,主任医师,内分泌科门诊,中南大学湘雅二医院,9.9,837,擅长：糖尿病、肾上腺疾病、甲状腺疾病、性腺及垂体疾病、...,￥30
钱卫冲,主任医师,心血管内科门诊,江苏省人民医院,9.9,1076,擅长：对高血压病、血脂异常、冠心病心绞痛心肌梗塞、心律...,￥50
马剑英,主任医师,心内科高级专家门诊,复旦大学附属中山医院,8.9,362,擅长：冠心病介入治疗复杂冠心病介入治疗冠脉闭塞病变介入...,￥300
杨阳,副主任医师,心内科,北京儿童医院,10.0,609,擅长：小儿先心病动脉导管，房间隔缺损，室间隔缺损等的介...,￥50
戴艳,副主任医师,肾病科,复旦大学附属中山医院,10.0,953,擅长：糖尿病肾病，高血压肾病，肾脏疾病高尿酸血症等一体...,￥120
权薇薇,副主任医师,门诊心脏,上海交通大学医学院附属瑞金医院,10.0,1888,擅长：于冠心病、高血压病、心律失常、心力衰竭、心肌病、...,￥400
高波涛,副主任医师,先天性心脏瓣膜疾病,上海儿童医学中心,10.0,842,擅长：各类小儿先天性心脏病的外科治疗。包括简单先心病如...,￥80
王启贤,主任医师,心脏内科,昆明医科大学第一附属医院,10.0,10817,擅长：心血管病临床及冠心病及先天性心脏病介入诊治，高血...,￥150
孙海霞,副主任医师,心内科,首都医科大学附属北京安贞医院,10.0,320,擅长：心内科、动脉硬化高脂血症、高血压、冠心病的治疗。,￥60
阎嶂松,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,172,擅长：从事血液系统疾病的临床诊断和治疗、造血干细胞移植...,￥100
孙秀娟,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,286,擅长：血液学研究再生障得性贫血，缺铁性贫血，骨增生异常...,￥100
胡耐博,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,15,擅长：白血病，再生障碍性贫血，骨髓增生异常综合征等疾病...,￥100
王彦丽,副主任医师,肝炎门诊,中国医科大学附属第一医院,10.0,573,擅长：各种肝病，包括病毒性肝炎，肝硬化，重症肝病及各种...,￥69
李正良,主任医师,消化内科,西安交通大学第一附属医院,9.9,3583,擅长：消化内科疾病与感染性疾病的诊断与治疗;特别是对各...,￥15
李建平,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.9,101,擅长：各种类型贫血，再生障碍性贫血，溶血性贫血，纯红细...,￥80
刘琦,主治医师,心脏内科,四川大学华西医院,10.0,10,擅长：心脏内科的相关疾病,￥99
高路,副主任医师,心血管内科(河医院区),郑州大学第一附属医院,10.0,137,擅长：郑州大学第一附属医院心血管内科(河医院区)副主任...,￥30
翟光耀,副主任医师,心内科,首都医科大学附属北京安贞医院,,6,擅长：复杂冠心病的微创介入手术(修复血管而无支架植入)...,￥300
卢联合,主任医师,感染科,北京地坛医院,10.0,12,擅长：各种肝病，艾滋病，感染性疾病。,￥125
张清芬,主任医师,心血管内科,河北省人民医院,10.0,8437,擅长：高血压、冠心病、心衰心律失常心血管神经症,￥50
郭公新,主任医师,消化科,解放军总医院第五医学中心（原307医院）,10.0,16708,擅长：消化内镜下的诊断和治疗、如內镜下止血、息肉的切除...,￥100
朱小明,主治医师,内分泌科,复旦大学附属华山医院,10.0,1063,擅长：血糖的精细化和个体化管理、肥胖症的鉴别诊断和治疗...,￥99
任丽媛,副主任医师,内分泌科,大连市友谊医院,10.0,17267,擅长：糖尿病饮食运动指导、糖尿病血糖精细调节、胰岛素泵...,￥25
徐鹤翔,副主任医师,感染性疾病门诊,合肥市第一人民医院,10.0,3182,擅长：各种细菌、病毒、真菌、寄生虫等感染性疾病及传染病...,￥25
李晶,主任医师,内分泌科,吉化集团公司总医院,10.0,7099,擅长：糖尿病及其各种并发症，高血压，甲状腺疾病～～甲亢...,￥30
魏永罡,副主任医师,呼吸科,兰州市第一人民医院,10.0,11140,擅长：对呼吸系统疾病如肺部感染、肺恶性肿瘤、支气管哮喘...,￥15
张强,主治医师,消化内科,山东省立第三医院,10.0,51218,擅长：熟练掌握消化科常见病、多发病的诊疗，在食管胃肠肝...,￥50
邵暄茗,主治医师,呼吸内科,大连市中西医结合医院,10.0,859,"擅长：呼吸内科疾病的诊治,尤其是慢阻肺、哮喘、肺癌",￥30
周珊珊,副主任医师,神经内科诊室,哈尔滨医科大学附属第一医院,10.0,423,擅长：神经内科常见，多发疾病，主要包括脑血管病，脑梗死...,￥39
张传英,副主任医师,内分泌科,天津市武清区中医医院,10.0,15195,擅长：糖尿病，糖尿病并发症，甲状腺疾病，呼吸系统疾病，...,￥10
杨俊峰,副主任医师,神经内科,天津医科大学总医院,10.0,434,擅长：天津医科大学总医院神经内科主治医师，擅长帕金森病...,￥60
刘金殿,副主任医师,消化肝病科,甘肃省武威肿瘤医院,10.0,928,擅长：消化内科疾病的诊断与治疗，掌握熟悉消化内镜的基本...,￥30
胡颖,主治医师,神经内科门诊(绩溪路),安徽医科大学第一附属医院绩溪路院区,10.0,1992,擅长：神经内科常见疾病的诊治,￥20
成嘉,主治医师,呼吸内科,甘肃省第二人民医院,10.0,179,擅长：新冠感染，新冠肺炎救治工作，肺部阴影、小结节，上...,￥10
周逸婵,副主任医师,老年消化内科门诊,江苏省人民医院,10.0,342,擅长：老年性消化疾病的诊治，对老年性胃食管反流、慢性萎...,￥30
薛娥,副主任医师,内科门诊,淮安市妇幼保健院,10.0,5168,擅长：对内科常见病多发病的诊断和治疗，如：呼吸道感染、...,￥50
刘奔,主治医师,呼吸内科(内科新冠门诊),中南大学湘雅医院,9.9,117,擅长：呼吸及急诊常见疾病,￥199
张煜,主任医师,心血管科,复旦大学附属华东医院,9.9,426,擅长：冠心病、高血压病、各种心律失常、心功能不全、瓣膜...,￥50
王洪波,主任医师,消化内科,山东省立医院,9.9,158,擅长：消化系统疾病介入治疗，对反流性食管炎、消化性溃疡...,￥50
岳华,主任医师,肾病科,新疆维吾尔自治区人民医院,10.0,430,"擅长：肾病科常见病，多发病，各类急慢性肾脏疾病,继发性...",￥30
宋立军,主任医师,风湿科,山东大学齐鲁医院,10.0,71,擅长：常见和疑难风湿性疾病的诊断与治疗，系统性红斑狼疮...,￥100
夏效升,主治医师,血液内科,西京医院,10.0,234,擅长：血液内科相关疾病,￥10
曾敬清,主治医师,消化科,上海儿童医学中心,10.0,2138,擅长：常见儿童消化科相关疾病：腹泻，便秘，消化不良，幽...,￥86
易俊,住院医师,消化内科(内科新冠门诊),中南大学湘雅医院,9.9,214,擅长：反流性食管炎、慢性胃炎、胃溃疡、十二指肠溃疡、幽...,￥60
贾红蔚,副主任医师,内分泌科,天津医科大学总医院,10.0,3486,擅长：糖尿病和甲状腺疾病的诊治,￥20
沈赟,主治医师,内分泌代谢科,上海市第六人民医院,10.0,150,擅长：糖尿病，肥胖，甲状腺疾病，多囊卵巢综合症等内分泌...,￥80
孙达龙,主治医师,消化科,复旦大学附属中山医院,9.9,548,擅长：消化系统相关疾病的规范化诊疗，尤其是各种病因慢性...,￥70
曹君娴,主任医师,心血管内科,哈尔滨医科大学附属第一医院,10.0,147,擅长：冠心病，高血压，心肌病，肺动脉高压，肺栓塞，心律...,￥80
李星花,副主任医师,胃肠内科,吉林大学第一医院,10.0,409,擅长：反流性食管炎，胃溃疡，十二指肠溃疡，幽门螺旋杆菌...,￥40
傅健,主治医师,内科,首都医科大学附属北京同仁医院,10.0,1838,擅长：呼吸系统常见疾病，如急性上呼吸道感染、急性支气管...,￥20
徐迎阳,住院医师,变态反应科,北京协和医院,10.0,174,擅长：过敏性鼻炎，哮喘，荨麻疹，湿疹，接触性皮炎。,未开通
